Date,Month Abbr,State,Number of Flights,Positive,Daily Positve Increase,Deaths,Daily Death Increase,Total Tested,Daily Test Increase
2020-10-11,Oct,Nevada,540,85779,380,1661,2,738304,3361
2020-10-11,Oct,New Jersey,613,213628,751,16174,3,3914772,751
2020-10-11,Oct,New York,1067,474286,1143,25574,5,12039573,118254
2020-10-11,Oct,North Carolina,634,231471,1719,3770,5,3388250,37435
2020-10-11,Oct,Pennsylvania,330,172216,1166,8350,6,2205861,15371
2020-10-11,Oct,Texas,2476,792478,2418,16557,31,6887551,56920
2020-10-11,Oct,Utah,450,85844,1200,517,7,918571,5677
2020-10-11,Oct,Washington,703,93035,475,2190,0,2061438,23492
2020-10-12,Oct,Arizona,549,226050,475,5759,0,1574200,8035
2020-10-12,Oct,California,1971,850028,3449,16572,8,16191341,144337
2020-10-12,Oct,Colorado,925,78461,819,1998,0,1560179,19017
2020-10-12,Oct,Florida,1091,736024,1533,15599,47,5567283,16752
2020-10-12,Oct,Georgia,2237,332311,902,7429,13,3168126,17087
2020-10-12,Oct,Illinois,1816,324930,2742,9243,13,6358299,47579
2020-10-12,Oct,Maryland,255,131861,504,4003,4,2916220,23955
2020-10-12,Oct,Massachuttces,475,139663,760,9617,13,4815399,67395
2020-10-12,Oct,Michigan,702,151396,1932,7225,6,4061097,50788
2020-10-12,Oct,Minniesota,507,113439,1171,2197,3,2337122,18312
2020-10-12,Oct,Nevada,480,86348,569,1664,3,741168,2864
2020-10-12,Oct,New Jersey,569,214097,469,16175,1,3971597,56825
2020-10-12,Oct,New York,978,475315,1029,25587,13,12131366,91793
2020-10-12,Oct,North Carolina,652,232747,1276,3773,3,3417814,29564
2020-10-12,Oct,Pennsylvania,395,173304,1088,8368,18,2218010,12149
2020-10-12,Oct,Texas,2477,795126,2648,16558,1,6951394,63843
2020-10-12,Oct,Utah,466,86832,988,522,5,922931,4360
2020-10-12,Oct,Washington,711,93035,0,2190,0,2061438,0
2020-10-13,Oct,Arizona,494,226734,684,5767,8,1581151,6951
2020-10-13,Oct,California,1754,852406,2378,16581,9,16333717,142376
2020-10-13,Oct,Colorado,798,79037,576,1998,0,1571329,11150
2020-10-13,Oct,Florida,781,738749,2725,15722,123,5593424,26141
2020-10-13,Oct,Georgia,2000,333304,993,7454,25,3180548,12422
2020-10-13,Oct,Illinois,1518,327781,2851,9272,29,6414292,55993
2020-10-13,Oct,Maryland,233,132343,482,4012,9,2934933,18713
2020-10-13,Oct,Massachuttces,398,140412,749,9630,13,4857515,42116
2020-10-13,Oct,Michigan,620,152862,1466,7255,30,4099559,38462
2020-10-13,Oct,Minniesota,461,114574,1135,2204,7,2355124,18002
2020-10-13,Oct,Nevada,345,86835,487,1674,10,743677,2509
2020-10-13,Oct,New Jersey,484,215085,988,16182,7,3972585,988
2020-10-13,Oct,New York,832,476708,1393,25598,11,12230436,99070
2020-10-13,Oct,North Carolina,544,234481,1734,3816,43,3444583,26769
2020-10-13,Oct,Pennsylvania,230,174646,1342,8384,16,2234739,16729
2020-10-13,Oct,Texas,2196,800415,5289,16622,64,7012023,60629
2020-10-13,Oct,Utah,443,87819,987,522,0,931732,8801
2020-10-13,Oct,Washington,672,94775,1740,2211,21,2123908,62470
2020-10-14,Oct,Arizona,492,227635,901,5772,5,1589202,8051
2020-10-14,Oct,California,1847,855072,2666,16639,58,16425487,91770
2020-10-14,Oct,Colorado,891,80085,1048,2009,11,1588632,17303
2020-10-14,Oct,Florida,856,741632,2883,15788,66,5615247,21823
2020-10-14,Oct,Georgia,2036,334601,1297,7470,16,3204308,23760
2020-10-14,Oct,Illinois,1143,330643,2862,9320,48,6466961,52669
2020-10-14,Oct,Maryland,238,132918,575,4022,10,2956824,21891
2020-10-14,Oct,Massachuttces,385,140992,580,9647,17,4896199,38684
2020-10-14,Oct,Michigan,609,154455,1593,7268,13,4129412,29853
2020-10-14,Oct,Minniesota,472,115943,1369,2180,0,2367344,12220
2020-10-14,Oct,Nevada,371,87314,479,1691,17,747418,3741
2020-10-14,Oct,New Jersey,488,216023,938,16191,9,4036867,64282
2020-10-14,Oct,New York,869,477940,1232,25605,7,12342180,111744
2020-10-14,Oct,North Carolina,541,236407,1926,3856,40,3467235,22652
2020-10-14,Oct,Pennsylvania,380,175922,1276,8411,27,2250651,15912
2020-10-14,Oct,Texas,2273,805082,4667,16717,95,7067676,55653
2020-10-14,Oct,Utah,404,88963,1144,527,5,940687,8955
2020-10-14,Oct,Washington,689,94775,0,2211,0,2123908,0
2020-10-15,Oct,Arizona,543,228748,1113,5789,17,1601033,11831
2020-10-15,Oct,California,1923,858401,3329,16757,118,16517812,92325
2020-10-15,Oct,Colorado,961,80777,692,2025,16,1602956,14324
2020-10-15,Oct,Florida,1162,744988,3356,15932,144,5643521,28274
2020-10-15,Oct,Georgia,2291,336241,1640,7492,22,3229781,25473
2020-10-15,Oct,Illinois,1733,334658,4015,9373,53,6534047,67086
2020-10-15,Oct,Maryland,270,133548,630,4028,6,2985460,28636
2020-10-15,Oct,Massachuttces,518,141579,587,9672,25,4955322,59123
2020-10-15,Oct,Michigan,759,156913,2458,7302,34,4171989,42577
2020-10-15,Oct,Minniesota,517,117106,1163,2199,19,2386848,19504
2020-10-15,Oct,Nevada,511,87969,655,1698,7,745344,-2074
2020-10-15,Oct,New Jersey,613,216994,971,16197,6,4070357,33490
2020-10-15,Oct,New York,1036,479400,1460,25618,13,12475392,133212
2020-10-15,Oct,North Carolina,640,238939,2532,3874,18,3500763,33528
2020-10-15,Oct,Pennsylvania,370,177520,1598,8432,21,2266717,16066
2020-10-15,Oct,Texas,2423,809808,4726,16812,95,7111890,44214
2020-10-15,Oct,Utah,482,90461,1498,529,2,948002,7315
2020-10-15,Oct,Washington,717,95509,734,2221,10,2146509,22601
2020-10-16,Oct,Arizona,569,229486,738,5806,17,1609380,8347
2020-10-16,Oct,California,1996,861476,3075,16830,73,16621956,104144
2020-10-16,Oct,Colorado,983,81918,1141,2029,4,1625527,22571
2020-10-16,Oct,Florida,1130,748437,3449,16030,98,5673685,30164
2020-10-16,Oct,Georgia,2363,337850,1609,7556,64,3254270,24489
2020-10-16,Oct,Illinois,1932,339761,5103,9425,52,6622355,88308
2020-10-16,Oct,Maryland,265,134329,781,4032,4,3013107,27647
2020-10-16,Oct,Massachuttces,515,142346,767,9702,30,5012963,57641
2020-10-16,Oct,Michigan,685,159119,2206,7317,15,4225410,53421
2020-10-16,Oct,Minniesota,522,119396,2290,2212,13,2430551,43703
2020-10-16,Oct,Nevada,525,88685,716,1707,9,747671,2327
2020-10-16,Oct,New Jersey,615,217804,810,16202,5,4101399,31042
2020-10-16,Oct,New York,965,481107,1707,25628,10,12611431,136039
2020-10-16,Oct,North Carolina,657,241623,2684,3910,36,3539731,38968
2020-10-16,Oct,Pennsylvania,411,179086,1566,8457,25,2282130,15413
2020-10-16,Oct,Texas,2422,815678,5870,16903,91,7211046,99156
2020-10-16,Oct,Utah,465,91957,1496,537,8,957309,9307
2020-10-16,Oct,Washington,741,96185,676,2232,11,2169192,22683
2020-10-17,Oct,Arizona,83,230407,921,5824,18,1620703,11323
2020-10-17,Oct,California,116,864455,2979,16899,69,16756711,134755
2020-10-17,Oct,Colorado,143,83230,1312,2042,13,1646557,21030
2020-10-17,Oct,Florida,66,752481,4044,16118,88,5704100,30415
2020-10-17,Oct,Georgia,63,339384,1534,7607,51,3280668,26398
2020-10-17,Oct,Illinois,67,343390,3629,9452,27,6699844,77489
2020-10-17,Oct,Maryland,12,135127,798,4036,4,3049634,36527
2020-10-17,Oct,Massachuttces,24,142930,584,9723,21,5088797,75834
2020-10-17,Oct,Michigan,13,159119,0,7317,0,4270757,45347
2020-10-17,Oct,Minniesota,16,121090,1694,2217,5,2458271,27720
2020-10-17,Oct,Nevada,32,89652,967,1707,0,755234,7563
2020-10-17,Oct,New Jersey,32,218738,934,16204,2,4135796,34397
2020-10-17,Oct,New York,50,482891,1784,25637,9,12771403,159972
2020-10-17,Oct,North Carolina,25,243725,2102,3929,19,3582572,42841
2020-10-17,Oct,Pennsylvania,6,180943,1857,8466,9,2300793,18663
2020-10-17,Oct,Texas,77,820563,4885,16984,81,7274236,63190
2020-10-17,Oct,Utah,10,93297,1340,540,3,966451,9142
2020-10-17,Oct,Washington,40,96894,709,2239,7,2194254,25062
2020-10-18,Oct,Arizona,536,231149,742,5827,3,1631023,10320
2020-10-18,Oct,California,2069,867317,2862,16943,44,16892062,135351
2020-10-18,Oct,Colorado,949,84369,1139,2042,0,1668053,21496
2020-10-18,Oct,Florida,1136,755020,2539,16168,50,5722392,18292
2020-10-18,Oct,Georgia,2454,340558,1174,7638,31,3298458,17790
2020-10-18,Oct,Illinois,1997,347635,4245,9474,22,6779140,79296
2020-10-18,Oct,Maryland,258,135657,530,4037,1,3079162,29528
2020-10-18,Oct,Massachuttces,480,143660,730,9737,14,5168943,80146
2020-10-18,Oct,Michigan,685,159119,0,7317,0,4270757,0
2020-10-18,Oct,Minniesota,522,122812,1722,2234,17,2489218,30947
2020-10-18,Oct,Nevada,527,90261,609,1710,3,759508,4274
2020-10-18,Oct,New Jersey,615,220013,1275,16211,7,4138871,3075
2020-10-18,Oct,New York,1078,484281,1390,25644,7,12900166,128763
2020-10-18,Oct,North Carolina,635,246028,2303,3934,5,3617258,34686
2020-10-18,Oct,Pennsylvania,330,182212,1269,8492,26,2314863,14070
2020-10-18,Oct,Texas,2498,823779,3216,17014,30,7326919,52683
2020-10-18,Oct,Utah,447,94394,1097,543,3,973938,7487
2020-10-18,Oct,Washington,705,98201,1307,2239,0,2214560,20306
2020-10-19,Oct,Arizona,542,231897,748,5830,3,1639785,8762
2020-10-19,Oct,California,2001,870791,3474,16970,27,17042408,150346
2020-10-19,Oct,Colorado,910,85302,933,2042,0,1689313,21260
2020-10-19,Oct,Florida,1036,756727,1707,16222,54,5739283,16891
2020-10-19,Oct,Georgia,2152,341310,752,7657,19,3314279,15821
2020-10-19,Oct,Illinois,1861,350748,3113,9496,22,6827824,48684
2020-10-19,Oct,Maryland,240,136154,497,4041,4,3103833,24671
2020-10-19,Oct,Massachuttces,428,144488,828,9753,16,5239651,70708
2020-10-19,Oct,Michigan,735,164123,5004,7363,46,4335624,64867
2020-10-19,Oct,Minniesota,507,124439,1627,2239,5,2511395,22177
2020-10-19,Oct,Nevada,499,90843,582,1712,2,763202,3694
2020-10-19,Oct,New Jersey,575,221205,1192,16214,3,4217705,78834
2020-10-19,Oct,New York,949,485279,998,25659,15,12982175,82009
2020-10-19,Oct,North Carolina,649,247172,1144,3939,5,3648364,31106
2020-10-19,Oct,Pennsylvania,423,183315,1103,8500,8,2327281,12418
2020-10-19,Oct,Texas,2518,825673,1894,17022,8,7384043,57124
2020-10-19,Oct,Utah,454,95562,1168,546,3,980659,6721
2020-10-19,Oct,Washington,715,98201,0,2239,0,2230785,16225
2020-10-20,Oct,Arizona,489,232937,1040,5837,7,1647345,7560
2020-10-20,Oct,California,1758,874077,3286,16992,22,17189070,146662
2020-10-20,Oct,Colorado,763,86374,1072,2051,9,1708450,19137
2020-10-20,Oct,Florida,816,760389,3662,16308,86,5767947,28664
2020-10-20,Oct,Georgia,1998,342438,1128,7674,17,3327836,13557
2020-10-20,Oct,Illinois,1510,354462,3714,9537,41,6886901,59077
2020-10-20,Oct,Maryland,232,136744,590,4050,9,3121799,17966
2020-10-20,Oct,Massachuttces,355,145464,976,9758,5,5306041,66390
2020-10-20,Oct,Michigan,613,165994,1871,7383,20,4385791,50167
2020-10-20,Oct,Minniesota,354,125531,1092,2246,7,2522999,11604
2020-10-20,Oct,Nevada,329,91499,656,1727,15,766312,3110
2020-10-20,Oct,New Jersey,479,222193,988,16227,13,4235300,17595
2020-10-20,Oct,New York,806,486480,1201,25672,13,13072715,90540
2020-10-20,Oct,North Carolina,535,248750,1578,3992,53,3671793,23429
2020-10-20,Oct,Pennsylvania,229,184872,1557,8533,33,2340511,13230
2020-10-20,Oct,Texas,2090,833557,7884,17087,65,7444326,60283
2020-10-20,Oct,Utah,444,96643,1081,551,5,986424,5765
2020-10-20,Oct,Washington,689,98661,460,2258,19,2244336,13551
2020-10-21,Oct,Arizona,491,233912,975,5854,17,1657389,10044
2020-10-21,Oct,California,1851,877784,3707,17027,35,17293139,104069
2020-10-21,Oct,Colorado,880,87582,1208,2060,9,1724038,15588
2020-10-21,Oct,Florida,825,760389,0,16308,0,5767947,0
2020-10-21,Oct,Georgia,1857,343750,1312,7704,30,3338315,10479
2020-10-21,Oct,Illinois,1150,358804,4342,9605,68,6953692,66791
2020-10-21,Oct,Maryland,223,137236,492,4058,8,3138875,17076
2020-10-21,Oct,Massachuttces,368,146166,702,9780,22,5366394,60353
2020-10-21,Oct,Michigan,606,167872,1878,7418,35,4420831,35040
2020-10-21,Oct,Minniesota,464,126591,1060,2281,35,2539376,16377
2020-10-21,Oct,Nevada,364,92064,565,1732,5,769613,3301
2020-10-21,Oct,New Jersey,479,223223,1030,16245,18,4264123,28823
2020-10-21,Oct,New York,852,488506,2026,25679,7,13197504,124789
2020-10-21,Oct,North Carolina,550,250592,1842,4032,40,3692043,20250
2020-10-21,Oct,Pennsylvania,394,186297,1425,8562,29,2353833,13322
2020-10-21,Oct,Texas,2045,838809,5252,17201,114,7474874,30548
2020-10-21,Oct,Utah,437,98006,1363,557,6,993995,7571
2020-10-21,Oct,Washington,695,99150,489,2282,24,2252788,8452
2020-10-22,Oct,Arizona,544,234906,994,5859,5,1668562,11173
2020-10-22,Oct,California,1914,880724,2940,17189,162,17358770,65631
2020-10-22,Oct,Colorado,936,88849,1267,2066,6,1742583,18545
2020-10-22,Oct,Florida,1140,768091,7702,16470,162,5821939,53992
2020-10-22,Oct,Georgia,2338,345535,1785,7729,25,3367534,29219
2020-10-22,Oct,Illinois,1801,363746,4942,9647,42,7034669,80977
2020-10-22,Oct,Maryland,251,137979,743,4070,12,3169302,30427
2020-10-22,Oct,Massachuttces,467,147215,1049,9810,30,5441066,74672
2020-10-22,Oct,Michigan,735,170076,2204,7464,46,4468863,48032
2020-10-22,Oct,Minniesota,498,128152,1561,2301,20,2564491,25115
2020-10-22,Oct,Nevada,496,92853,789,1736,4,774095,4482
2020-10-22,Oct,New Jersey,623,224385,1162,16263,18,4297612,33489
2020-10-22,Oct,New York,1044,490134,1628,25694,15,13332845,135341
2020-10-22,Oct,North Carolina,635,252992,2400,4082,50,3727675,35632
2020-10-22,Oct,Pennsylvania,364,188360,2063,8592,30,2373439,19606
2020-10-22,Oct,Texas,2309,845100,6291,17286,85,7532717,57843
2020-10-22,Oct,Utah,463,99549,1543,563,6,1004286,10291
2020-10-22,Oct,Washington,707,99874,724,2286,4,2276453,23665
2020-10-23,Oct,Arizona,443,235882,976,5865,6,1681469,12907
2020-10-23,Oct,California,1374,886865,6141,17262,73,17483293,124523
2020-10-23,Oct,Colorado,781,90222,1373,2070,4,1764648,22065
2020-10-23,Oct,Florida,962,771780,3689,16544,74,5865752,43813
2020-10-23,Oct,Georgia,2213,347759,2224,7766,37,3407623,40089
2020-10-23,Oct,Illinois,1668,368746,5000,9688,41,7118051,83382
2020-10-23,Oct,Maryland,209,138691,712,4078,8,3201774,32472
2020-10-23,Oct,Massachuttces,446,148285,1070,9830,20,5515148,74082
2020-10-23,Oct,Michigan,619,172122,2046,7484,20,4525886,57023
2020-10-23,Oct,Minniesota,440,129863,1711,2314,13,2590925,26434
2020-10-23,Oct,Nevada,323,93666,813,1738,2,780647,6552
2020-10-23,Oct,New Jersey,551,225430,1045,16273,10,4337985,40373
2020-10-23,Oct,New York,858,491771,1637,25705,11,13474353,141508
2020-10-23,Oct,North Carolina,611,255708,2716,4114,32,3763315,35640
2020-10-23,Oct,Pennsylvania,343,190579,2219,8625,33,2391447,18008
2020-10-23,Oct,Texas,1402,851572,6472,17375,89,7611586,78869
2020-10-23,Oct,Utah,348,101509,1960,567,4,1012740,8454
2020-10-23,Oct,Washington,528,100525,651,2289,3,2296275,19822
